run,p,topic,RBP,RBP_res,RBP’,RBP_res’
INQ502,0.5,362,0.5522461831569823,3.0814879125890754e-33,0.5522461831569823,3.0814879125890754e-33
INQ502,0.5,363,0.1270151138305673,9.404525205999831e-36,0.1270151138305673,9.404525205999831e-36
INQ502,0.5,364,0.9491639756671376,7.16356002021788e-33,0.9491639756671376,7.16356002021788e-33
INQ502,0.5,365,0.9999998746971279,5.767919647482772e-42,0.9999998746971279,5.767919647482772e-42
INQ502,0.5,366,0.964187787698924,3.0506911032260017e-34,0.964187787698924,3.0506911032260017e-34
INQ502,0.5,367,0.8910398484623134,2.240407072999848e-59,0.8910398484623134,2.240407072999848e-59
INQ502,0.5,368,0.9999998795556175,7.8825202442114e-46,0.9999998795556175,7.8825202442114e-46
INQ502,0.5,369,0.7676429795537842,5.161492838742402e-32,0.7676429795537842,5.161492838742402e-32
INQ502,0.5,370,0.9843100008314288,2.938735877061064e-39,0.9843100008314288,2.938735877061064e-39
INQ502,0.5,371,0.0157470703125,4.182995183925769e-52,0.0157470703125,4.182995183925769e-52
INQ502,0.5,372,0.9972573239724696,4.591774821584116e-40,0.9972573239724696,4.591774821584116e-40
INQ502,0.5,373,0.7337821799010307,6.163028742333674e-33,0.7337821799010307,6.163028742333674e-33
INQ502,0.5,374,0.7338408098651008,3.2626639024029145e-55,0.7338408098651008,3.2626639024029145e-55
INQ502,0.5,375,0.8100398369210922,8.758315859383865e-47,0.8100398369210922,8.758315859383865e-47
INQ502,0.5,376,0.4662742657691492,1.9259299443872495e-34,0.4662742657691492,1.9259299443872495e-34
INQ502,0.5,377,0.8369207666341937,1.5407439627853303e-33,0.8369207666341937,1.5407439627853303e-33
INQ502,0.5,378,0.25390636967495084,1.9899356119018322e-34,0.25390636967495084,1.9899356119018322e-34
INQ502,0.5,379,0.7501225699682053,2.296027534341206e-41,0.7501225699682053,2.296027534341206e-41
INQ502,0.5,380,0.1878662109375,3.443833608166992e-41,0.1878662109375,3.443833608166992e-41
INQ502,0.5,381,0.5000000597210601,1.925937535174161e-34,0.5000000597210601,1.925937535174161e-34
INQ502,0.5,382,0.992598086595649,4.381229354984708e-47,0.992598086595649,4.381229354984708e-47
INQ502,0.5,383,0.1330719012767223,4.484155085839544e-44,0.1330719012767223,4.484155085839544e-44
INQ502,0.5,384,0.09961700733402036,3.673419955796099e-40,0.09961700733402036,3.673419955796099e-40
INQ502,0.5,385,0.9984386452712712,3.944304526105284e-31,0.9984386452712712,3.944304526105284e-31
INQ502,0.5,386,3.075599670410159e-05,1.5040826854743748e-51,3.075599670410159e-05,1.5040826854743748e-51
INQ502,0.5,387,0.8262639243371557,4.81482486096809e-35,0.8262639243371557,4.81482486096809e-35
INQ502,0.5,388,0.5422993462417482,3.186183822272511e-58,0.5422993462417482,3.186183822272511e-58
INQ502,0.5,389,0.75390625,1.5053674656772724e-36,0.75390625,1.5053674656772724e-36
INQ502,0.5,390,0.9999046431112544,1.8654094189981164e-40,0.9999046431112544,1.8654094189981164e-40
INQ502,0.5,391,0.9999999993590386,9.403954806681235e-38,0.9999999993590386,9.403954806681235e-38
INQ502,0.5,392,0.665086017234032,7.704316323714374e-34,0.665086017234032,7.704316323714374e-34
INQ502,0.5,393,0.9845886388802683,4.333812601310334e-34,0.9845886388802683,4.333812601310334e-34
INQ502,0.5,394,0.5625019073486328,1.5516525437860714e-36,0.5625019073486328,1.5516525437860714e-36
INQ502,0.5,395,0.12378039968844284,4.864104723224513e-63,0.12378039968844284,4.864104723224513e-63
INQ502,0.5,396,0.9999990233045546,3.0094492091028465e-36,0.9999990233045546,3.0094492091028465e-36
INQ502,0.5,397,0.0625,3.342064940970646e-52,0.0625,3.342064940970646e-52
INQ502,0.5,398,0.9686073036299305,4.814824860968107e-35,0.9686073036299305,4.814824860968107e-35
INQ502,0.5,399,0.15133762566905062,4.930380657631324e-32,0.15133762566905062,4.930380657631324e-32
INQ502,0.5,400,0.9890109594920782,6.887662216125862e-41,0.9890109594920782,6.887662216125862e-41
INQ502,0.8,351,0.977000089118949,1.1179442743054636e-19,0.977000089118949,1.1179442743054636e-19
INQ502,0.8,352,0.4898420678210506,6.817700262555481e-12,0.4898420678210506,6.817700262555481e-12
INQ502,0.8,353,0.9255072972193502,4.6241825478920644e-11,0.9255072972193502,4.6241825478920644e-11
INQ502,0.8,354,0.9762601902095582,8.726933006124042e-14,0.9762601902095582,8.726933006124042e-14
INQ502,0.8,355,0.6648267586163978,4.374522285364737e-12,0.6648267586163978,4.374522285364737e-12
INQ502,0.8,356,0.002735369710492947,1.2104294772194401e-11,0.002735369710492947,1.2104294772194401e-11
INQ502,0.8,357,0.933247560280396,2.602153498047047e-13,0.933247560280396,2.602153498047047e-13
INQ502,0.8,358,0.8361307438024932,6.920079503922599e-17,0.8361307438024932,6.920079503922599e-17
INQ502,0.8,359,0.11952332920671786,1.3222441034014826e-14,0.11952332920671786,1.3222441034014826e-14
INQ502,0.8,360,0.8316659059004904,3.4995204149830995e-12,0.8316659059004904,3.4995204149830995e-12
INQ502,0.8,361,0.37292426797966316,4.237746696846767e-12,0.37292426797966316,4.237746696846767e-12
INQ502,0.8,362,0.43985486678570884,8.55900372648207e-12,0.43985486678570884,8.55900372648207e-12
INQ502,0.8,363,0.1754354219677603,2.6739477550468776e-12,0.1754354219677603,2.6739477550468776e-12
INQ502,0.8,364,0.7789601878665268,2.3821916693345325e-11,0.7789601878665268,2.3821916693345325e-11
INQ502,0.8,365,0.9970488986245027,1.734972662826689e-14,0.9970488986245027,1.734972662826689e-14
INQ502,0.8,366,0.808334199028202,1.0000604540067242e-11,0.808334199028202,1.0000604540067242e-11
INQ502,0.8,367,0.6070957211533915,4.9368226432149154e-20,0.6070957211533915,4.9368226432149154e-20
INQ502,0.8,368,0.9976134798050532,1.1368532012042468e-15,0.9976134798050532,1.1368532012042468e-15
INQ502,0.8,369,0.4755656948988951,3.329577205497155e-11,0.4755656948988951,3.329577205497155e-11
INQ502,0.8,370,0.916001033372455,9.852171111875929e-14,0.916001033372455,9.852171111875929e-14
INQ502,0.8,371,0.07928037890614989,1.269004587795147e-17,0.07928037890614989,1.269004587795147e-17
INQ502,0.8,372,0.8910272704014156,8.281024604977265e-14,0.8910272704014156,8.281024604977265e-14
INQ502,0.8,373,0.7128629885953679,1.1068160937608872e-11,0.7128629885953679,1.1068160937608872e-11
INQ502,0.8,374,0.733764527247588,7.512782278961035e-19,0.733764527247588,7.512782278961035e-19
INQ502,0.8,375,0.6938856462938268,3.910208627784378e-16,0.6938856462938268,3.910208627784378e-16
INQ502,0.8,376,0.6373996347079831,3.4997287565194266e-12,0.6373996347079831,3.4997287565194266e-12
INQ502,0.8,377,0.6208021147054534,6.862099716675513e-12,0.6208021147054534,6.862099716675513e-12
INQ502,0.8,378,0.20366667547422393,5.241216609844353e-12,0.20366667547422393,5.241216609844353e-12
INQ502,0.8,379,0.37771934047496836,2.159005955160719e-14,0.37771934047496836,2.159005955160719e-14
INQ502,0.8,380,0.26132376894831766,3.7655378595026844e-14,0.26132376894831766,3.7655378595026844e-14
INQ502,0.8,381,0.20133905077417497,3.5932678360945895e-12,0.20133905077417497,3.5932678360945895e-12
INQ502,0.8,382,0.8470083499649071,3.3079635100574696e-16,0.8470083499649071,3.3079635100574696e-16
INQ502,0.8,383,0.205043979074851,2.772826907599894e-15,0.205043979074851,2.772826907599894e-15
INQ502,0.8,384,0.2664116496601608,5.062691933839959e-14,0.2664116496601608,5.062691933839959e-14
INQ502,0.8,385,0.9195386788452854,4.0743610420237364e-11,0.9195386788452854,4.0743610420237364e-11
INQ502,0.8,386,0.010640958102847358,1.6768640728827704e-17,0.010640958102847358,1.6768640728827704e-17
INQ502,0.8,387,0.6144549010341898,2.2397458922690186e-12,0.6144549010341898,2.2397458922690186e-12
INQ502,0.8,388,0.42907690976141105,7.73170723656854e-20,0.42907690976141105,7.73170723656854e-20
INQ502,0.8,389,0.40194307184653544,7.999744345305635e-13,0.40194307184653544,7.999744345305635e-13
INQ502,0.8,390,0.9639045331215678,5.1450164414063534e-14,0.9639045331215678,5.1450164414063534e-14
INQ502,0.8,391,0.9993723861766065,3.007738124130299e-13,0.9993723861766065,3.007738124130299e-13
INQ502,0.8,392,0.5129120051999784,6.018943960695408e-12,0.5129120051999784,6.018943960695408e-12
INQ502,0.8,393,0.7724899976252269,6.865784465704316e-12,0.7724899976252269,6.865784465704316e-12
INQ502,0.8,394,0.30600312490118287,9.751504908262677e-13,0.30600312490118287,9.751504908262677e-13
INQ502,0.8,395,0.4220596442103356,2.3722497577096106e-21,0.4220596442103356,2.3722497577096106e-21
INQ502,0.8,396,0.9948229491037188,9.57907982150718e-13,0.9948229491037188,9.57907982150718e-13
INQ502,0.8,397,0.10240000353369413,7.987751757286113e-18,0.10240000353369413,7.987751757286113e-18
INQ502,0.8,398,0.8850511560812088,2.2397949358870415e-12,0.8850511560812088,2.2397949358870415e-12
INQ502,0.8,399,0.35551674478056,2.0859391244677486e-11,0.35551674478056,2.0859391244677486e-11
INQ502,0.8,400,0.8595354153793486,4.651409843042865e-14,0.8595354153793486,4.651409843042865e-14
INQ502,0.9,351,0.8668016156174788,3.5995521376144556e-10,0.8668016156174788,3.5995521376144556e-10
INQ502,0.9,352,0.48430256956537665,2.1991267561850046e-06,0.48430256956537665,2.1991267561850046e-06
INQ502,0.9,353,0.7872754735001394,6.209663587858776e-06,0.7872754735001394,6.209663587858776e-06
INQ502,0.9,354,0.8975117007276072,1.8913536061045907e-07,0.8975117007276072,1.8913536061045907e-07
INQ502,0.9,355,0.4849640770217024,9.311653327601575e-07,0.4849640770217024,9.311653327601575e-07
INQ502,0.9,356,0.0222844056190255,2.6425956758876753e-06,0.0222844056190255,2.6425956758876753e-06
INQ502,0.9,357,0.8776244948917306,3.4822780879250343e-07,0.8776244948917306,3.4822780879250343e-07
INQ502,0.9,358,0.6722205502510148,6.633707323764497e-09,0.6722205502510148,6.633707323764497e-09
INQ502,0.9,359,0.1541207280836535,6.122904329099961e-08,0.1541207280836535,6.122904329099961e-08
INQ502,0.9,360,0.7015125041540907,1.5257031292675337e-06,0.7015125041540907,1.5257031292675337e-06
INQ502,0.9,361,0.3383486764353152,1.3569623868512823e-06,0.3383486764353152,1.3569623868512823e-06
INQ502,0.9,362,0.36449107372021816,1.3985326795535613e-06,0.36449107372021816,1.3985326795535613e-06
INQ502,0.9,363,0.16356246780557904,1.7758669388486177e-06,0.16356246780557904,1.7758669388486177e-06
INQ502,0.9,364,0.6690850054469812,5.434253275219528e-06,0.6690850054469812,5.434253275219528e-06
INQ502,0.9,365,0.9534048942528285,1.248622722484709e-07,0.9534048942528285,1.248622722484709e-07
INQ502,0.9,366,0.6708584027308788,4.085175437964902e-06,0.6708584027308788,4.085175437964902e-06
INQ502,0.9,367,0.4726903120460875,2.7550321208739365e-10,0.4726903120460875,2.7550321208739365e-10
INQ502,0.9,368,0.9596825892588304,3.432002419052474e-08,0.9596825892588304,3.432002419052474e-08
INQ502,0.9,369,0.3504475255197845,4.4219256617417304e-06,0.3504475255197845,4.4219256617417304e-06
INQ502,0.9,370,0.8603309238136188,1.5754197513089736e-07,0.8603309238136188,1.5754197513089736e-07
INQ502,0.9,371,0.0875983117967251,5.242190130117687e-09,0.0875983117967251,5.242190130117687e-09
INQ502,0.9,372,0.7084233471429714,2.0969357420031243e-07,0.7084233471429714,2.0969357420031243e-07
INQ502,0.9,373,0.6317802693680319,1.942800651036309e-06,0.6317802693680319,1.942800651036309e-06
INQ502,0.9,374,0.7275191071788987,9.054496114443588e-10,0.7275191071788987,9.054496114443588e-10
INQ502,0.9,375,0.6358111435411451,1.5172624437069397e-08,0.6358111435411451,1.5172624437069397e-08
INQ502,0.9,376,0.6108421352598885,8.450599859146567e-07,0.6108421352598885,8.450599859146567e-07
INQ502,0.9,377,0.4939658779680828,1.310467767444018e-06,0.4939658779680828,1.310467767444018e-06
INQ502,0.9,378,0.15211895583278348,1.8576251299898681e-06,0.15211895583278348,1.8576251299898681e-06
INQ502,0.9,379,0.2523161584242926,9.633065422855259e-08,0.2523161584242926,9.633065422855259e-08
INQ502,0.9,380,0.21354828836791917,1.6697118198242745e-07,0.21354828836791917,1.6697118198242745e-07
INQ502,0.9,381,0.11231693285787504,1.1229727348366338e-06,0.11231693285787504,1.1229727348366338e-06
INQ502,0.9,382,0.675951987818777,1.57878638520878e-08,0.675951987818777,1.57878638520878e-08
INQ502,0.9,383,0.1927782622714487,2.9112759022540887e-08,0.1927782622714487,2.9112759022540887e-08
INQ502,0.9,384,0.2658556658732079,1.2247862521090706e-07,0.2658556658732079,1.2247862521090706e-07
INQ502,0.9,385,0.7794869048592993,2.706923760311026e-06,0.7794869048592993,2.706923760311026e-06
INQ502,0.9,386,0.034038625554056845,4.413570935253706e-09,0.034038625554056845,4.413570935253706e-09
INQ502,0.9,387,0.5008165359220327,6.759988469976045e-07,0.5008165359220327,6.759988469976045e-07
INQ502,0.9,388,0.4022379466858978,2.1058124530640698e-10,0.4022379466858978,2.1058124530640698e-10
INQ502,0.9,389,0.23791759970766335,5.826965668554895e-07,0.23791759970766335,5.826965668554895e-07
INQ502,0.9,390,0.8297371388241924,1.8087237265347325e-07,0.8297371388241924,1.8087237265347325e-07
INQ502,0.9,391,0.9796828613115304,2.7610966003471696e-07,0.9796828613115304,2.7610966003471696e-07
INQ502,0.9,392,0.4452328549310112,2.0724350150861275e-06,0.4452328549310112,2.0724350150861275e-06
INQ502,0.9,393,0.558875396596418,1.9248085401667793e-06,0.558875396596418,1.9248085401667793e-06
INQ502,0.9,394,0.18807119445669218,6.521007260136405e-07,0.18807119445669218,6.521007260136405e-07
INQ502,0.9,395,0.45173915185073926,5.369175019668558e-11,0.45173915185073926,5.369175019668558e-11
INQ502,0.9,396,0.9378970324771012,5.537520882011517e-07,0.9378970324771012,5.537520882011517e-07
INQ502,0.9,397,0.07292184816693421,3.766273878360515e-09,0.07292184816693421,3.766273878360515e-09
INQ502,0.9,398,0.8046459006940083,6.799264581135812e-07,0.8046459006940083,6.799264581135812e-07
INQ502,0.9,399,0.41516502687336426,1.951772927815733e-06,0.41516502687336426,1.951772927815733e-06
INQ502,0.9,400,0.7568109637577105,1.608646606026417e-07,0.7568109637577105,1.608646606026417e-07
INQ502,0.95,351,0.6740847886482612,8.33260073057828e-06,0.6740847886482612,8.33260073057828e-06
INQ502,0.95,352,0.4700454911669049,0.0007555012484009659,0.4700454911669049,0.0007555012484009659
INQ502,0.95,353,0.63852437146081,0.0014184360725878519,0.63852437146081,0.0014184360725878519
INQ502,0.95,354,0.7728705057546361,0.0001260442064923919,0.7728705057546361,0.0001260442064923919
INQ502,0.95,355,0.3450674530327048,0.00020787191685421502,0.3450674530327048,0.00020787191685421502
INQ502,0.95,356,0.05345813734621285,0.0009445280496535123,0.05345813734621285,0.0009445280496535123
INQ502,0.95,357,0.8358767463258271,0.000220904584591177,0.8358767463258271,0.000220904584591177
INQ502,0.95,358,0.5172957952745544,2.679755317549734e-05,0.5172957952745544,2.679755317549734e-05
INQ502,0.95,359,0.13700469309747698,6.521982411181429e-05,0.13700469309747698,6.521982411181429e-05
INQ502,0.95,360,0.6015432133520405,0.00047821590338496643,0.6015432133520405,0.00047821590338496643
INQ502,0.95,361,0.23840409624928277,0.0003959155506404003,0.23840409624928277,0.0003959155506404003
INQ502,0.95,362,0.2668686857610334,0.0003819815439480199,0.2668686857610334,0.0003819815439480199
INQ502,0.95,363,0.12760054399788934,0.0008232784602646539,0.12760054399788934,0.0008232784602646539
INQ502,0.95,364,0.5458985995096952,0.001520815123933685,0.5458985995096952,0.001520815123933685
INQ502,0.95,365,0.8014567419942941,0.00017734694953343362,0.8014567419942941,0.00017734694953343362
INQ502,0.95,366,0.5653708243705454,0.0016019475097554755,0.5653708243705454,0.0016019475097554755
INQ502,0.95,367,0.37406573082852135,8.135250854927047e-06,0.37406573082852135,8.135250854927047e-06
INQ502,0.95,368,0.8219147489824561,9.97365927688146e-05,0.8219147489824561,9.97365927688146e-05
INQ502,0.95,369,0.262614531073813,0.0009815058379742962,0.262614531073813,0.0009815058379742962
INQ502,0.95,370,0.7705037787329122,9.213517487983443e-05,0.7705037787329122,9.213517487983443e-05
INQ502,0.95,371,0.0700856544084443,4.470912713008191e-05,0.0700856544084443,4.470912713008191e-05
INQ502,0.95,372,0.517030692457158,0.00013638060638563698,0.517030692457158,0.00013638060638563698
INQ502,0.95,373,0.48387334615099026,0.000545184527284455,0.48387334615099026,0.000545184527284455
INQ502,0.95,374,0.6734906915255494,1.6628005475453987e-05,0.6734906915255494,1.6628005475453987e-05
INQ502,0.95,375,0.5214217309445405,4.4627791349156646e-05,0.5214217309445405,4.4627791349156646e-05
INQ502,0.95,376,0.5283795463792516,0.0002149175711221425,0.5283795463792516,0.0002149175711221425
INQ502,0.95,377,0.39749821310299926,0.0003745633235541849,0.39749821310299926,0.0003745633235541849
INQ502,0.95,378,0.11308806976194227,0.0005708041207085182,0.11308806976194227,0.0005708041207085182
INQ502,0.95,379,0.20167382829371244,0.00011566399078483228,0.20167382829371244,0.00011566399078483228
INQ502,0.95,380,0.14432397054683901,0.0001791792511940584,0.14432397054683901,0.0001791792511940584
INQ502,0.95,381,0.0760354983426075,0.0004283463921414236,0.0760354983426075,0.0004283463921414236
INQ502,0.95,382,0.48504022388734175,5.665818045900746e-05,0.48504022388734175,5.665818045900746e-05
INQ502,0.95,383,0.15560039139973889,4.4451872085428643e-05,0.15560039139973889,4.4451872085428643e-05
INQ502,0.95,384,0.2352881107446532,0.00010486386424828772,0.2352881107446532,0.00010486386424828772
INQ502,0.95,385,0.6094203864566435,0.00038837516737349326,0.6094203864566435,0.00038837516737349326
INQ502,0.95,386,0.0459124035704581,2.9269650440485717e-05,0.0459124035704581,2.9269650440485717e-05
INQ502,0.95,387,0.4197533617709579,0.00016059554789343885,0.4197533617709579,0.00016059554789343885
INQ502,0.95,388,0.3484154200988966,4.108938835956714e-06,0.3484154200988966,4.108938835956714e-06
INQ502,0.95,389,0.1348169636070379,0.00032410145318599034,0.1348169636070379,0.00032410145318599034
INQ502,0.95,390,0.6414134277830044,0.00019591370334768365,0.6414134277830044,0.00019591370334768365
INQ502,0.95,391,0.8931613913270392,0.00015573631198194404,0.8931613913270392,0.00015573631198194404
INQ502,0.95,392,0.3931507845490214,0.0010640029809491068,0.3931507845490214,0.0010640029809491068
INQ502,0.95,393,0.3766404044192693,0.0005953153483398673,0.3766404044192693,0.0005953153483398673
INQ502,0.95,394,0.11491778137543068,0.0002509702655011314,0.11491778137543068,0.0002509702655011314
INQ502,0.95,395,0.4003673368545694,2.9176952579515895e-06,0.4003673368545694,2.9176952579515895e-06
INQ502,0.95,396,0.7688759050359623,0.0002178214156144474,0.7688759050359623,0.0002178214156144474
INQ502,0.95,397,0.04370011923823118,3.852360938283623e-05,0.04370011923823118,3.852360938283623e-05
INQ502,0.95,398,0.6931938956827259,0.0001749354184314099,0.6931938956827259,0.0001749354184314099
INQ502,0.95,399,0.3882063190614449,0.0003145881565765011,0.3882063190614449,0.0003145881565765011
INQ502,0.95,400,0.6607097618393319,0.00013690057502675854,0.6607097618393319,0.00013690057502675854
INQ502,0.98,351,0.41170598857807145,0.0037773522873457543,0.41170598857807145,0.0037773522873457543
INQ502,0.98,352,0.4222531163028701,0.02053394819242106,0.4222531163028701,0.02053394819242106
INQ502,0.98,353,0.44883860036204976,0.04181740689472897,0.44883860036204976,0.04181740689472897
INQ502,0.98,354,0.5811960775410339,0.005989607662527384,0.5811960775410339,0.005989607662527384
INQ502,0.98,355,0.2286853459539931,0.007246497538631666,0.2286853459539931,0.007246497538631666
INQ502,0.98,356,0.06660690680942992,0.037292898619300366,0.06660690680942992,0.037292898619300366
INQ502,0.98,357,0.7663347274496499,0.011061300221008675,0.7663347274496499,0.011061300221008675
INQ502,0.98,358,0.3479201514206767,0.004303016574303344,0.3479201514206767,0.004303016574303344
INQ502,0.98,359,0.09418346862902562,0.006238703588396349,0.09418346862902562,0.006238703588396349
INQ502,0.98,360,0.48371606886128654,0.012885182997045823,0.48371606886128654,0.012885182997045823
INQ502,0.98,361,0.12061591088382739,0.01338502348561729,0.12061591088382739,0.01338502348561729
INQ502,0.98,362,0.15843911620039658,0.013483243660583743,0.15843911620039658,0.013483243660583743
INQ502,0.98,363,0.07758639729501547,0.02579866339044338,0.07758639729501547,0.02579866339044338
INQ502,0.98,364,0.3678703398275559,0.04682628378575906,0.3678703398275559,0.04682628378575906
INQ502,0.98,365,0.49118700340171223,0.016533605934232892,0.49118700340171223,0.016533605934232892
INQ502,0.98,366,0.42835717142387914,0.05492876514186685,0.42835717142387914,0.05492876514186685
INQ502,0.98,367,0.27909901257810665,0.0037808279982069447,0.27909901257810665,0.0037808279982069447
INQ502,0.98,368,0.532459280167933,0.013027347632827792,0.532459280167933,0.013027347632827792
INQ502,0.98,369,0.16321261638620324,0.02957626491303762,0.16321261638620324,0.02957626491303762
INQ502,0.98,370,0.6248424350986121,0.0042531739475730876,0.6248424350986121,0.0042531739475730876
INQ502,0.98,371,0.04832150563084399,0.007715759408326872,0.04832150563084399,0.007715759408326872
INQ502,0.98,372,0.3112833305739672,0.0047827049357649426,0.3112833305739672,0.0047827049357649426
INQ502,0.98,373,0.28179571257168057,0.019119129860320633,0.28179571257168057,0.019119129860320633
INQ502,0.98,374,0.5339098984843695,0.005144351264700823,0.5339098984843695,0.005144351264700823
INQ502,0.98,375,0.3560789763273707,0.005903088002247374,0.3560789763273707,0.005903088002247374
INQ502,0.98,376,0.3861969073893923,0.008123432652307524,0.3861969073893923,0.008123432652307524
INQ502,0.98,377,0.26450694222584115,0.011907234072394456,0.26450694222584115,0.011907234072394456
INQ502,0.98,378,0.07953830037123043,0.015742507864589375,0.07953830037123043,0.015742507864589375
INQ502,0.98,379,0.1401516585353124,0.008648534920540784,0.1401516585353124,0.008648534920540784
INQ502,0.98,380,0.07439260311168493,0.01084592881314631,0.07439260311168493,0.01084592881314631
INQ502,0.98,381,0.05055924603441454,0.015303978540636781,0.05055924603441454,0.015303978540636781
INQ502,0.98,382,0.26234864460166823,0.008484073747526619,0.26234864460166823,0.008484073747526619
INQ502,0.98,383,0.1053044740501138,0.005742522568431543,0.1053044740501138,0.005742522568431543
INQ502,0.98,384,0.20212273742649903,0.009751482619333994,0.20212273742649903,0.009751482619333994
INQ502,0.98,385,0.3899975886951333,0.011196386284663346,0.3899975886951333,0.011196386284663346
INQ502,0.98,386,0.04580635765054688,0.005248780797118474,0.04580635765054688,0.005248780797118474
INQ502,0.98,387,0.3243275389618933,0.003955691185540569,0.3243275389618933,0.003955691185540569
INQ502,0.98,388,0.25963004033217746,0.0016479846295298422,0.25963004033217746,0.0016479846295298422
INQ502,0.98,389,0.06936819206548833,0.016683185651735842,0.06936819206548833,0.016683185651735842
INQ502,0.98,390,0.4435803378198783,0.012947796714829067,0.4435803378198783,0.012947796714829067
INQ502,0.98,391,0.6944716226940825,0.009455136844449059,0.6944716226940825,0.009455136844449059
INQ502,0.98,392,0.29681723464429116,0.050775357706838734,0.29681723464429116,0.050775357706838734
INQ502,0.98,393,0.20020736464450067,0.023611107162438544,0.20020736464450067,0.023611107162438544
INQ502,0.98,394,0.05855961287679994,0.0078112109745862605,0.05855961287679994,0.0078112109745862605
INQ502,0.98,395,0.3380656801009705,0.0016781976602489544,0.3380656801009705,0.0016781976602489544
INQ502,0.98,396,0.4807294294891476,0.008345301369365938,0.4807294294891476,0.008345301369365938
INQ502,0.98,397,0.023648161552649215,0.007359606565436072,0.023648161552649215,0.007359606565436072
INQ502,0.98,398,0.5134946024098084,0.007013960633749528,0.5134946024098084,0.007013960633749528
INQ502,0.98,399,0.28465633319331196,0.009003654865765456,0.28465633319331196,0.009003654865765456
INQ502,0.98,400,0.5233655697305051,0.009014485471004748,0.5233655697305051,0.009014485471004748
INQ502,0.99,351,0.2608360239508544,0.037937114385108314,0.2608360239508544,0.037937114385108314
INQ502,0.99,352,0.3712737791222519,0.07284858020581546,0.3712737791222519,0.07284858020581546
INQ502,0.99,353,0.3172884616867942,0.15663100974441438,0.3172884616867942,0.15663100974441438
INQ502,0.99,354,0.4697018595540988,0.029712529489211645,0.4697018595540988,0.029712529489211645
INQ502,0.99,355,0.16295600474197144,0.03979040920018801,0.16295600474197144,0.03979040920018801
INQ502,0.99,356,0.053467320085101515,0.1450385178128872,0.053467320085101515,0.1450385178128872
INQ502,0.99,357,0.6669719189263227,0.05506812295662041,0.6669719189263227,0.05506812295662041
INQ502,0.99,358,0.24781981725196964,0.035093949716376284,0.24781981725196964,0.035093949716376284
INQ502,0.99,359,0.06444905316661051,0.04170785864404348,0.06444905316661051,0.04170785864404348
INQ502,0.99,360,0.38103018680065837,0.04975546074231128,0.38103018680065837,0.04975546074231128
INQ502,0.99,361,0.06706062662078839,0.06333255965750294,0.06706062662078839,0.06333255965750294
INQ502,0.99,362,0.10344144866384473,0.05715640396682169,0.10344144866384473,0.05715640396682169
INQ502,0.99,363,0.05158449019437352,0.08365445096069322,0.05158449019437352,0.08365445096069322
INQ502,0.99,364,0.23734173943862447,0.17919720350377286,0.23734173943862447,0.17919720350377286
INQ502,0.99,365,0.29081586311344465,0.09210824631856311,0.29081586311344465,0.09210824631856311
INQ502,0.99,366,0.3097862268330189,0.1888982780259363,0.3097862268330189,0.1888982780259363
INQ502,0.99,367,0.2356246395313391,0.03371626479782063,0.2356246395313391,0.03371626479782063
INQ502,0.99,368,0.334341613369009,0.08043664481864445,0.334341613369009,0.08043664481864445
INQ502,0.99,369,0.10070193867089643,0.10954795708475357,0.10070193867089643,0.10954795708475357
INQ502,0.99,370,0.538668635058794,0.02166084055710258,0.538668635058794,0.02166084055710258
INQ502,0.99,371,0.034825628525010296,0.04786231929571834,0.034825628525010296,0.04786231929571834
INQ502,0.99,372,0.20378384393238608,0.0260546784751804,0.20378384393238608,0.0260546784751804
INQ502,0.99,373,0.17247934116437066,0.08391154003330986,0.17247934116437066,0.08391154003330986
INQ502,0.99,374,0.4168084266055991,0.034634374949443776,0.4168084266055991,0.034634374949443776
INQ502,0.99,375,0.25106011685568463,0.04370053700354288,0.25106011685568463,0.04370053700354288
INQ502,0.99,376,0.2690204655069568,0.041606622177954876,0.2690204655069568,0.041606622177954876
INQ502,0.99,377,0.17584164144928605,0.049522544728945336,0.17584164144928605,0.049522544728945336
INQ502,0.99,378,0.06511938477231755,0.05648727199597279,0.06511938477231755,0.05648727199597279
INQ502,0.99,379,0.09023211140490915,0.04315555363856457,0.09023211140490915,0.04315555363856457
INQ502,0.99,380,0.044264953121471565,0.05225147480030861,0.044264953121471565,0.05225147480030861
INQ502,0.99,381,0.03805106296919544,0.05753386221557912,0.03805106296919544,0.05753386221557912
INQ502,0.99,382,0.15004446707801838,0.05786455925450912,0.15004446707801838,0.05786455925450912
INQ502,0.99,383,0.07862718744472617,0.04299345010529573,0.07862718744472617,0.04299345010529573
INQ502,0.99,384,0.1739505540436537,0.06293430938125262,0.1739505540436537,0.06293430938125262
INQ502,0.99,385,0.2678595595052046,0.05752925009064905,0.2678595595052046,0.05752925009064905
INQ502,0.99,386,0.03779318002957715,0.036296994006181596,0.03779318002957715,0.036296994006181596
INQ502,0.99,387,0.25066441096737524,0.021650062170654082,0.25066441096737524,0.021650062170654082
INQ502,0.99,388,0.1908573141033322,0.01987940466170088,0.1908573141033322,0.01987940466170088
INQ502,0.99,389,0.05093126758725041,0.07225334869402376,0.05093126758725041,0.07225334869402376
INQ502,0.99,390,0.34245876235660405,0.06142265545100731,0.34245876235660405,0.06142265545100731
INQ502,0.99,391,0.5266780080618798,0.04667941360201762,0.5266780080618798,0.04667941360201762
